1,2,4,6,11,12,13,  3,5,7,8,9,10,14,  56
1,2,4,7,8,9,11,  3,5,6,10,12,13,14,  63
1,2,4,7,8,13,14,  3,5,6,9,10,11,12,  56
1,2,4,7,9,12,14,  3,5,6,8,10,11,13,  56
1,2,4,7,10,11,14,  3,5,6,8,9,12,13,  56
1,2,4,7,10,12,13,  3,5,6,8,9,11,14,  56
1,2,4,8,9,11,14,  3,5,6,7,10,12,13,  56
1,2,4,8,9,12,13,  3,5,6,7,10,11,14,  56
1,2,4,8,10,11,13,  3,5,6,7,9,12,14,  56
1,2,4,9,10,11,12,  3,5,6,7,8,13,14,  56
1,2,4,10,12,13,14,  3,5,6,7,8,9,11,  49
1,2,5,6,7,8,13,  3,4,9,10,11,12,14,  63
1,2,5,6,7,9,12,  3,4,8,10,11,13,14,  63
1,2,5,6,7,10,11,  3,4,8,9,12,13,14,  63
1,2,5,6,8,9,11,  3,4,7,10,12,13,14,  63
1,2,5,6,8,13,14,  3,4,7,9,10,11,12,  56
1,2,5,6,9,12,14,  3,4,7,8,10,11,13,  56
1,2,5,6,10,11,14,  3,4,7,8,9,12,13,  56
1,2,5,6,10,12,13,  3,4,7,8,9,11,14,  56
1,2,5,7,8,9,10,  3,4,6,11,12,13,14,  63
1,2,5,7,8,12,14,  3,4,6,9,10,11,13,  56
1,2,5,7,9,11,14,  3,4,6,8,10,12,13,  56
1,2,5,7,9,12,13,  3,4,6,8,10,11,14,  56
1,2,5,7,10,11,13,  3,4,6,8,9,12,14,  56
1,2,5,8,9,10,14,  3,4,6,7,11,12,13,  56
1,2,5,8,9,11,13,  3,4,6,7,10,12,14,  56
1,2,5,8,10,11,12,  3,4,6,7,9,13,14,  56
1,2,5,9,12,13,14,  3,4,6,7,8,10,11,  49
1,2,5,10,11,13,14,  3,4,6,7,8,9,12,  49
1,2,6,7,8,11,14,  3,4,5,9,10,12,13,  56
1,2,6,7,8,12,13,  3,4,5,9,10,11,14,  56
1,2,6,7,9,10,14,  3,4,5,8,11,12,13,  56
1,2,6,7,9,11,13,  3,4,5,8,10,12,14,  56
1,2,6,7,10,11,12,  3,4,5,8,9,13,14,  56
1,2,6,8,9,10,13,  3,4,5,7,11,12,14,  56
1,2,6,8,9,11,12,  3,4,5,7,10,13,14,  56
1,2,6,8,12,13,14,  3,4,5,7,9,10,11,  49
1,2,6,9,11,13,14,  3,4,5,7,8,10,12,  49
1,2,6,10,11,12,14,  3,4,5,7,8,9,13,  49
1,2,7,8,9,10,12,  3,4,5,6,11,13,14,  56
1,2,7,8,11,13,14,  3,4,5,6,9,10,12,  49
1,2,7,9,10,13,14,  3,4,5,6,8,11,12,  49
1,2,7,9,11,12,14,  3,4,5,6,8,10,13,  49
1,2,7,10,11,12,13,  3,4,5,6,8,9,14,  49
1,2,8,9,10,12,14,  3,4,5,6,7,11,13,  49
1,2,8,9,11,12,13,  3,4,5,6,7,10,14,  49
1,2,10,11,12,13,14,  3,4,5,6,7,8,9,  42
1,3,4,5,6,7,9,  2,8,10,11,12,13,14,  70
1,3,4,5,6,9,14,  2,7,8,10,11,12,13,  63
1,3,4,5,6,10,13,  2,7,8,9,11,12,14,  63
1,3,4,5,6,11,12,  2,7,8,9,10,13,14,  63
1,3,4,5,7,8,14,  2,6,9,10,11,12,13,  63
1,3,4,5,7,9,13,  2,6,8,10,11,12,14,  63
1,3,4,5,7,10,12,  2,6,8,9,11,13,14,  63
1,3,4,5,8,9,12,  2,6,7,10,11,13,14,  63
1,3,4,5,8,10,11,  2,6,7,9,12,13,14,  63
1,3,4,5,9,13,14,  2,6,7,8,10,11,12,  56
1,3,4,5,10,12,14,  2,6,7,8,9,11,13,  56
1,3,4,5,11,12,13,  2,6,7,8,9,10,14,  56
1,3,4,6,7,8,13,  2,5,9,10,11,12,14,  63
1,3,4,6,7,9,12,  2,5,8,10,11,13,14,  63
1,3,4,6,7,10,11,  2,5,8,9,12,13,14,  63
1,3,4,6,8,9,11,  2,5,7,10,12,13,14,  63
1,3,4,6,8,13,14,  2,5,7,9,10,11,12,  56
1,3,4,6,9,12,14,  2,5,7,8,10,11,13,  56
1,3,4,6,10,11,14,  2,5,7,8,9,12,13,  56
1,3,4,6,10,12,13,  2,5,7,8,9,11,14,  56
1,3,4,7,8,9,10,  2,5,6,11,12,13,14,  63
1,3,4,7,8,12,14,  2,5,6,9,10,11,13,  56
1,3,4,7,9,11,14,  2,5,6,8,10,12,13,  56
1,3,4,7,9,12,13,  2,5,6,8,10,11,14,  56
1,3,4,7,10,11,13,  2,5,6,8,9,12,14,  56
1,3,4,8,9,10,14,  2,5,6,7,11,12,13,  56
1,3,4,8,9,11,13,  2,5,6,7,10,12,14,  56
1,3,4,8,10,11,12,  2,5,6,7,9,13,14,  56
1,3,4,9,12,13,14,  2,5,6,7,8,10,11,  49
1,3,4,10,11,13,14,  2,5,6,7,8,9,12,  49
1,3,5,6,7,8,12,  2,4,9,10,11,13,14,  63
1,3,5,6,7,9,11,  2,4,8,10,12,13,14,  63
1,3,5,6,7,13,14,  2,4,8,9,10,11,12,  56
1,3,5,6,8,9,10,  2,4,7,11,12,13,14,  63
1,3,5,6,8,12,14,  2,4,7,9,10,11,13,  56
1,3,5,6,9,11,14,  2,4,7,8,10,12,13,  56
1,3,5,6,9,12,13,  2,4,7,8,10,11,14,  56
1,3,5,6,10,11,13,  2,4,7,8,9,12,14,  56
1,3,5,7,8,11,14,  2,4,6,9,10,12,13,  56
1,3,5,7,8,12,13,  2,4,6,9,10,11,14,  56
1,3,5,7,9,10,14,  2,4,6,8,11,12,13,  56
1,3,5,7,9,11,13,  2,4,6,8,10,12,14,  56
1,3,5,7,10,11,12,  2,4,6,8,9,13,14,  56
1,3,5,8,9,10,13,  2,4,6,7,11,12,14,  56
1,3,5,8,9,11,12,  2,4,6,7,10,13,14,  56
1,3,5,8,12,13,14,  2,4,6,7,9,10,11,  49
1,3,5,9,11,13,14,  2,4,6,7,8,10,12,  49
1,3,5,10,11,12,14,  2,4,6,7,8,9,13,  49
1,3,6,7,8,10,14,  2,4,5,9,11,12,13,  56
1,3,6,7,8,11,13,  2,4,5,9,10,12,14,  56
1,3,6,7,9,10,13,  2,4,5,8,11,12,14,  56
1,3,6,7,9,11,12,  2,4,5,8,10,13,14,  56
1,3,6,7,12,13,14,  2,4,5,8,9,10,11,  49
1,3,6,8,9,10,12,  2,4,5,7,11,13,14,  56
1,3,6,8,11,13,14,  2,4,5,7,9,10,12,  49
1,3,6,9,10,13,14,  2,4,5,7,8,11,12,  49
1,3,6,9,11,12,14,  2,4,5,7,8,10,13,  49
1,3,6,10,11,12,13,  2,4,5,7,8,9,14,  49
1,3,7,8,9,10,11,  2,4,5,6,12,13,14,  56
1,3,7,8,10,13,14,  2,4,5,6,9,11,12,  49
1,3,7,8,11,12,14,  2,4,5,6,9,10,13,  49
1,3,7,9,10,12,14,  2,4,5,6,8,11,13,  49
1,3,7,9,11,12,13,  2,4,5,6,8,10,14,  49
1,3,8,9,10,11,14,  2,4,5,6,7,12,13,  49
1,3,8,9,10,12,13,  2,4,5,6,7,11,14,  49
1,3,9,11,12,13,14,  2,4,5,6,7,8,10,  42
1,4,5,6,7,8,11,  2,3,9,10,12,13,14,  63
1,4,5,6,7,9,10,  2,3,8,11,12,13,14,  63
1,4,5,6,7,12,14,  2,3,8,9,10,11,13,  56
1,4,5,6,8,11,14,  2,3,7,9,10,12,13,  56
1,4,5,6,8,12,13,  2,3,7,9,10,11,14,  56
1,4,5,6,9,10,14,  2,3,7,8,11,12,13,  56
1,4,5,6,9,11,13,  2,3,7,8,10,12,14,  56
1,4,5,6,10,11,12,  2,3,7,8,9,13,14,  56
1,4,5,7,8,10,14,  2,3,6,9,11,12,13,  56
1,4,5,7,8,11,13,  2,3,6,9,10,12,14,  56
1,4,5,7,9,10,13,  2,3,6,8,11,12,14,  56
1,4,5,7,9,11,12,  2,3,6,8,10,13,14,  56
1,4,5,7,12,13,14,  2,3,6,8,9,10,11,  49
1,4,5,8,9,10,12,  2,3,6,7,11,13,14,  56
1,4,5,8,11,13,14,  2,3,6,7,9,10,12,  49
1,4,5,9,10,13,14,  2,3,6,7,8,11,12,  49
1,4,5,9,11,12,14,  2,3,6,7,8,10,13,  49
1,4,5,10,11,12,13,  2,3,6,7,8,9,14,  49
1,4,6,7,8,9,14,  2,3,5,10,11,12,13,  56
1,4,6,7,8,10,13,  2,3,5,9,11,12,14,  56
1,4,6,7,8,11,12,  2,3,5,9,10,13,14,  56
1,4,6,7,9,10,12,  2,3,5,8,11,13,14,  56
1,4,6,7,11,13,14,  2,3,5,8,9,10,12,  49
1,4,6,8,9,10,11,  2,3,5,7,12,13,14,  56
1,4,6,8,10,13,14,  2,3,5,7,9,11,12,  49
1,4,6,8,11,12,14,  2,3,5,7,9,10,13,  49
1,4,6,9,10,12,14,  2,3,5,7,8,11,13,  49
1,4,6,9,11,12,13,  2,3,5,7,8,10,14,  49
1,4,7,8,9,13,14,  2,3,5,6,10,11,12,  49
1,4,7,8,10,12,14,  2,3,5,6,9,11,13,  49
1,4,7,8,11,12,13,  2,3,5,6,9,10,14,  49
1,4,7,9,10,11,14,  2,3,5,6,8,12,13,  49
1,4,7,9,10,12,13,  2,3,5,6,8,11,14,  49
1,4,8,9,10,11,13,  2,3,5,6,7,12,14,  49
1,4,8,11,12,13,14,  2,3,5,6,7,9,10,  42
1,4,9,10,12,13,14,  2,3,5,6,7,8,11,  42
1,5,6,7,8,9,13,  2,3,4,10,11,12,14,  56
1,5,6,7,8,10,12,  2,3,4,9,11,13,14,  56
1,5,6,7,9,10,11,  2,3,4,8,12,13,14,  56
1,5,6,7,10,13,14,  2,3,4,8,9,11,12,  49
1,5,6,7,11,12,14,  2,3,4,8,9,10,13,  49
1,5,6,8,9,13,14,  2,3,4,7,10,11,12,  49
1,5,6,8,10,12,14,  2,3,4,7,9,11,13,  49
1,5,6,8,11,12,13,  2,3,4,7,9,10,14,  49
1,5,6,9,10,11,14,  2,3,4,7,8,12,13,  49
1,5,6,9,10,12,13,  2,3,4,7,8,11,14,  49
1,5,7,8,9,12,14,  2,3,4,6,10,11,13,  49
1,5,7,8,10,11,14,  2,3,4,6,9,12,13,  49
1,5,7,8,10,12,13,  2,3,4,6,9,11,14,  49
1,5,7,9,10,11,13,  2,3,4,6,8,12,14,  49
1,5,7,11,12,13,14,  2,3,4,6,8,9,10,  42
1,5,8,9,10,11,12,  2,3,4,6,7,13,14,  49
1,5,8,10,12,13,14,  2,3,4,6,7,9,11,  42
1,5,9,10,11,13,14,  2,3,4,6,7,8,12,  42
1,6,7,8,9,11,14,  2,3,4,5,10,12,13,  49
1,6,7,8,9,12,13,  2,3,4,5,10,11,14,  49
1,6,7,8,10,11,13,  2,3,4,5,9,12,14,  49
1,6,7,9,10,11,12,  2,3,4,5,8,13,14,  49
1,6,7,10,12,13,14,  2,3,4,5,8,9,11,  42
1,6,8,9,12,13,14,  2,3,4,5,7,10,11,  42
1,6,8,10,11,13,14,  2,3,4,5,7,9,12,  42
1,6,9,10,11,12,14,  2,3,4,5,7,8,13,  42
1,7,8,9,11,13,14,  2,3,4,5,6,10,12,  42
1,7,8,10,11,12,14,  2,3,4,5,6,9,13,  42
1,7,9,10,11,12,13,  2,3,4,5,6,8,14,  42
1,9,10,11,12,13,14,  2,3,4,5,6,7,8,  35
2,3,4,5,6,7,8,  1,9,10,11,12,13,14,  70
2,3,4,5,6,8,14,  1,7,9,10,11,12,13,  63
2,3,4,5,6,9,13,  1,7,8,10,11,12,14,  63
2,3,4,5,6,10,12,  1,7,8,9,11,13,14,  63
2,3,4,5,7,8,13,  1,6,9,10,11,12,14,  63
2,3,4,5,7,9,12,  1,6,8,10,11,13,14,  63
2,3,4,5,7,10,11,  1,6,8,9,12,13,14,  63
2,3,4,5,8,9,11,  1,6,7,10,12,13,14,  63
2,3,4,5,8,13,14,  1,6,7,9,10,11,12,  56
2,3,4,5,9,12,14,  1,6,7,8,10,11,13,  56
2,3,4,5,10,11,14,  1,6,7,8,9,12,13,  56
2,3,4,5,10,12,13,  1,6,7,8,9,11,14,  56
2,3,4,6,7,8,12,  1,5,9,10,11,13,14,  63
2,3,4,6,7,9,11,  1,5,8,10,12,13,14,  63
2,3,4,6,7,13,14,  1,5,8,9,10,11,12,  56
2,3,4,6,8,9,10,  1,5,7,11,12,13,14,  63
2,3,4,6,8,12,14,  1,5,7,9,10,11,13,  56
2,3,4,6,9,11,14,  1,5,7,8,10,12,13,  56
2,3,4,6,9,12,13,  1,5,7,8,10,11,14,  56
2,3,4,6,10,11,13,  1,5,7,8,9,12,14,  56
2,3,4,7,8,11,14,  1,5,6,9,10,12,13,  56
2,3,4,7,8,12,13,  1,5,6,9,10,11,14,  56
2,3,4,7,9,10,14,  1,5,6,8,11,12,13,  56
2,3,4,7,9,11,13,  1,5,6,8,10,12,14,  56
2,3,4,7,10,11,12,  1,5,6,8,9,13,14,  56
2,3,4,8,9,10,13,  1,5,6,7,11,12,14,  56
2,3,4,8,9,11,12,  1,5,6,7,10,13,14,  56
2,3,4,8,12,13,14,  1,5,6,7,9,10,11,  49
2,3,4,9,11,13,14,  1,5,6,7,8,10,12,  49
2,3,4,10,11,12,14,  1,5,6,7,8,9,13,  49
2,3,5,6,7,8,11,  1,4,9,10,12,13,14,  63
2,3,5,6,7,9,10,  1,4,8,11,12,13,14,  63
2,3,5,6,7,12,14,  1,4,8,9,10,11,13,  56
2,3,5,6,8,11,14,  1,4,7,9,10,12,13,  56
2,3,5,6,8,12,13,  1,4,7,9,10,11,14,  56
2,3,5,6,9,10,14,  1,4,7,8,11,12,13,  56
2,3,5,6,9,11,13,  1,4,7,8,10,12,14,  56
2,3,5,6,10,11,12,  1,4,7,8,9,13,14,  56
2,3,5,7,8,10,14,  1,4,6,9,11,12,13,  56
2,3,5,7,8,11,13,  1,4,6,9,10,12,14,  56
2,3,5,7,9,10,13,  1,4,6,8,11,12,14,  56
2,3,5,7,9,11,12,  1,4,6,8,10,13,14,  56
2,3,5,7,12,13,14,  1,4,6,8,9,10,11,  49
2,3,5,8,9,10,12,  1,4,6,7,11,13,14,  56
2,3,5,8,11,13,14,  1,4,6,7,9,10,12,  49
2,3,5,9,10,13,14,  1,4,6,7,8,11,12,  49
2,3,5,9,11,12,14,  1,4,6,7,8,10,13,  49
2,3,5,10,11,12,13,  1,4,6,7,8,9,14,  49
2,3,6,7,8,9,14,  1,4,5,10,11,12,13,  56
2,3,6,7,8,10,13,  1,4,5,9,11,12,14,  56
2,3,6,7,8,11,12,  1,4,5,9,10,13,14,  56
2,3,6,7,9,10,12,  1,4,5,8,11,13,14,  56
2,3,6,7,11,13,14,  1,4,5,8,9,10,12,  49
2,3,6,8,9,10,11,  1,4,5,7,12,13,14,  56
2,3,6,8,10,13,14,  1,4,5,7,9,11,12,  49
2,3,6,8,11,12,14,  1,4,5,7,9,10,13,  49
2,3,6,9,10,12,14,  1,4,5,7,8,11,13,  49
2,3,6,9,11,12,13,  1,4,5,7,8,10,14,  49
2,3,7,8,9,13,14,  1,4,5,6,10,11,12,  49
2,3,7,8,10,12,14,  1,4,5,6,9,11,13,  49
2,3,7,8,11,12,13,  1,4,5,6,9,10,14,  49
2,3,7,9,10,11,14,  1,4,5,6,8,12,13,  49
2,3,7,9,10,12,13,  1,4,5,6,8,11,14,  49
2,3,8,9,10,11,13,  1,4,5,6,7,12,14,  49
2,3,8,11,12,13,14,  1,4,5,6,7,9,10,  42
2,3,9,10,12,13,14,  1,4,5,6,7,8,11,  42
2,4,5,6,7,8,10,  1,3,9,11,12,13,14,  63
2,4,5,6,7,11,14,  1,3,8,9,10,12,13,  56
2,4,5,6,7,12,13,  1,3,8,9,10,11,14,  56
2,4,5,6,8,10,14,  1,3,7,9,11,12,13,  56
2,4,5,6,8,11,13,  1,3,7,9,10,12,14,  56
2,4,5,6,9,10,13,  1,3,7,8,11,12,14,  56
2,4,5,6,9,11,12,  1,3,7,8,10,13,14,  56
2,4,5,6,12,13,14,  1,3,7,8,9,10,11,  49
2,4,5,7,8,9,14,  1,3,6,10,11,12,13,  56
2,4,5,7,8,10,13,  1,3,6,9,11,12,14,  56
2,4,5,7,8,11,12,  1,3,6,9,10,13,14,  56
2,4,5,7,9,10,12,  1,3,6,8,11,13,14,  56
2,4,5,7,11,13,14,  1,3,6,8,9,10,12,  49
2,4,5,8,9,10,11,  1,3,6,7,12,13,14,  56
2,4,5,8,10,13,14,  1,3,6,7,9,11,12,  49
2,4,5,8,11,12,14,  1,3,6,7,9,10,13,  49
2,4,5,9,10,12,14,  1,3,6,7,8,11,13,  49
2,4,5,9,11,12,13,  1,3,6,7,8,10,14,  49
2,4,6,7,8,9,13,  1,3,5,10,11,12,14,  56
2,4,6,7,8,10,12,  1,3,5,9,11,13,14,  56
2,4,6,7,9,10,11,  1,3,5,8,12,13,14,  56
2,4,6,7,10,13,14,  1,3,5,8,9,11,12,  49
2,4,6,7,11,12,14,  1,3,5,8,9,10,13,  49
2,4,6,8,9,13,14,  1,3,5,7,10,11,12,  49
2,4,6,8,10,12,14,  1,3,5,7,9,11,13,  49
2,4,6,8,11,12,13,  1,3,5,7,9,10,14,  49
2,4,6,9,10,11,14,  1,3,5,7,8,12,13,  49
2,4,6,9,10,12,13,  1,3,5,7,8,11,14,  49
2,4,7,8,9,12,14,  1,3,5,6,10,11,13,  49
2,4,7,8,10,11,14,  1,3,5,6,9,12,13,  49
2,4,7,8,10,12,13,  1,3,5,6,9,11,14,  49
2,4,7,9,10,11,13,  1,3,5,6,8,12,14,  49
2,4,7,11,12,13,14,  1,3,5,6,8,9,10,  42
2,4,8,9,10,11,12,  1,3,5,6,7,13,14,  49
2,4,8,10,12,13,14,  1,3,5,6,7,9,11,  42
2,4,9,10,11,13,14,  1,3,5,6,7,8,12,  42
2,5,6,7,8,9,12,  1,3,4,10,11,13,14,  56
2,5,6,7,8,10,11,  1,3,4,9,12,13,14,  56
2,5,6,7,9,13,14,  1,3,4,8,10,11,12,  49
2,5,6,7,10,12,14,  1,3,4,8,9,11,13,  49
2,5,6,7,11,12,13,  1,3,4,8,9,10,14,  49
2,5,6,8,9,12,14,  1,3,4,7,10,11,13,  49
2,5,6,8,10,11,14,  1,3,4,7,9,12,13,  49
2,5,6,8,10,12,13,  1,3,4,7,9,11,14,  49
2,5,6,9,10,11,13,  1,3,4,7,8,12,14,  49
2,5,6,11,12,13,14,  1,3,4,7,8,9,10,  42
2,5,7,8,9,11,14,  1,3,4,6,10,12,13,  49
2,5,7,8,9,12,13,  1,3,4,6,10,11,14,  49
2,5,7,8,10,11,13,  1,3,4,6,9,12,14,  49
2,5,7,9,10,11,12,  1,3,4,6,8,13,14,  49
2,5,7,10,12,13,14,  1,3,4,6,8,9,11,  42
2,5,8,9,12,13,14,  1,3,4,6,7,10,11,  42
2,5,8,10,11,13,14,  1,3,4,6,7,9,12,  42
2,5,9,10,11,12,14,  1,3,4,6,7,8,13,  42
2,6,7,8,9,10,14,  1,3,4,5,11,12,13,  49
2,6,7,8,9,11,13,  1,3,4,5,10,12,14,  49
2,6,7,8,10,11,12,  1,3,4,5,9,13,14,  49
2,6,7,9,12,13,14,  1,3,4,5,8,10,11,  42
2,6,7,10,11,13,14,  1,3,4,5,8,9,12,  42
2,6,8,9,11,13,14,  1,3,4,5,7,10,12,  42
2,6,8,10,11,12,14,  1,3,4,5,7,9,13,  42
2,6,9,10,11,12,13,  1,3,4,5,7,8,14,  42
2,7,8,9,10,13,14,  1,3,4,5,6,11,12,  42
2,7,8,9,11,12,14,  1,3,4,5,6,10,13,  42
2,7,8,10,11,12,13,  1,3,4,5,6,9,14,  42
2,8,10,11,12,13,14,  1,3,4,5,6,7,9,  35
3,4,5,6,7,8,9,  1,2,10,11,12,13,14,  63
3,4,5,6,7,10,14,  1,2,8,9,11,12,13,  56
3,4,5,6,7,11,13,  1,2,8,9,10,12,14,  56
3,4,5,6,8,9,14,  1,2,7,10,11,12,13,  56
3,4,5,6,8,10,13,  1,2,7,9,11,12,14,  56
3,4,5,6,8,11,12,  1,2,7,9,10,13,14,  56
3,4,5,6,9,10,12,  1,2,7,8,11,13,14,  56
3,4,5,6,11,13,14,  1,2,7,8,9,10,12,  49
3,4,5,7,8,9,13,  1,2,6,10,11,12,14,  56
3,4,5,7,8,10,12,  1,2,6,9,11,13,14,  56
3,4,5,7,9,10,11,  1,2,6,8,12,13,14,  56
3,4,5,7,10,13,14,  1,2,6,8,9,11,12,  49
3,4,5,7,11,12,14,  1,2,6,8,9,10,13,  49
3,4,5,8,9,13,14,  1,2,6,7,10,11,12,  49
3,4,5,8,10,12,14,  1,2,6,7,9,11,13,  49
3,4,5,8,11,12,13,  1,2,6,7,9,10,14,  49
3,4,5,9,10,11,14,  1,2,6,7,8,12,13,  49
3,4,5,9,10,12,13,  1,2,6,7,8,11,14,  49
3,4,6,7,8,9,12,  1,2,5,10,11,13,14,  56
3,4,6,7,8,10,11,  1,2,5,9,12,13,14,  56
3,4,6,7,9,13,14,  1,2,5,8,10,11,12,  49
3,4,6,7,10,12,14,  1,2,5,8,9,11,13,  49
3,4,6,7,11,12,13,  1,2,5,8,9,10,14,  49
3,4,6,8,9,12,14,  1,2,5,7,10,11,13,  49
3,4,6,8,10,11,14,  1,2,5,7,9,12,13,  49
3,4,6,8,10,12,13,  1,2,5,7,9,11,14,  49
3,4,6,9,10,11,13,  1,2,5,7,8,12,14,  49
3,4,6,11,12,13,14,  1,2,5,7,8,9,10,  42
3,4,7,8,9,11,14,  1,2,5,6,10,12,13,  49
3,4,7,8,9,12,13,  1,2,5,6,10,11,14,  49
3,4,7,8,10,11,13,  1,2,5,6,9,12,14,  49
3,4,7,9,10,11,12,  1,2,5,6,8,13,14,  49
3,4,7,10,12,13,14,  1,2,5,6,8,9,11,  42
3,4,8,9,12,13,14,  1,2,5,6,7,10,11,  42
3,4,8,10,11,13,14,  1,2,5,6,7,9,12,  42
3,4,9,10,11,12,14,  1,2,5,6,7,8,13,  42
3,5,6,7,8,9,11,  1,2,4,10,12,13,14,  56
3,5,6,7,8,13,14,  1,2,4,9,10,11,12,  49
3,5,6,7,9,12,14,  1,2,4,8,10,11,13,  49
3,5,6,7,10,11,14,  1,2,4,8,9,12,13,  49
3,5,6,7,10,12,13,  1,2,4,8,9,11,14,  49
3,5,6,8,9,11,14,  1,2,4,7,10,12,13,  49
3,5,6,8,9,12,13,  1,2,4,7,10,11,14,  49
3,5,6,8,10,11,13,  1,2,4,7,9,12,14,  49
3,5,6,9,10,11,12,  1,2,4,7,8,13,14,  49
3,5,6,10,12,13,14,  1,2,4,7,8,9,11,  42
3,5,7,8,9,10,14,  1,2,4,6,11,12,13,  49
3,5,7,8,9,11,13,  1,2,4,6,10,12,14,  49
3,5,7,8,10,11,12,  1,2,4,6,9,13,14,  49
3,5,7,9,12,13,14,  1,2,4,6,8,10,11,  42
3,5,7,10,11,13,14,  1,2,4,6,8,9,12,  42
3,5,8,9,11,13,14,  1,2,4,6,7,10,12,  42
3,5,8,10,11,12,14,  1,2,4,6,7,9,13,  42
3,5,9,10,11,12,13,  1,2,4,6,7,8,14,  42
3,6,7,8,9,10,13,  1,2,4,5,11,12,14,  49
3,6,7,8,9,11,12,  1,2,4,5,10,13,14,  49
3,6,7,8,12,13,14,  1,2,4,5,9,10,11,  42
3,6,7,9,11,13,14,  1,2,4,5,8,10,12,  42
3,6,7,10,11,12,14,  1,2,4,5,8,9,13,  42
